timestamp,symbol,timeframe,open,high,low,close,volume,vwap,trade_count,source,adjusted,adjustment_type,is_complete,received_at
2026-05-19T17:07:00+00:00,SPY,1m,736.45,736.53,736.39,736.45,1930.0,736.444494,39,alpaca,true,all,true,
2026-05-19T17:08:00+00:00,SPY,1m,736.41,736.57,736.38,736.56,4711.0,736.483634,88,alpaca,true,all,true,
2026-05-19T17:09:00+00:00,SPY,1m,736.53,736.68,736.53,736.61,3123.0,736.59411,68,alpaca,true,all,true,
2026-05-19T17:10:00+00:00,SPY,1m,736.61,736.76,736.59,736.67,2906.0,736.699163,59,alpaca,true,all,true,
2026-05-19T17:11:00+00:00,SPY,1m,736.68,736.78,736.575,736.62,4433.0,736.623621,49,alpaca,true,all,true,
2026-05-19T17:12:00+00:00,SPY,1m,736.6,736.9,736.6,736.87,4932.0,736.818011,74,alpaca,true,all,true,
2026-05-19T17:13:00+00:00,SPY,1m,736.87,737.01,736.86,736.92,4163.0,736.923764,72,alpaca,true,all,true,
2026-05-19T17:14:00+00:00,SPY,1m,736.93,736.965,736.83,736.89,4062.0,736.911784,81,alpaca,true,all,true,
2026-05-19T17:15:00+00:00,SPY,1m,736.875,737.16,736.875,737.15,2823.0,737.032208,46,alpaca,true,all,true,
2026-05-19T17:16:00+00:00,SPY,1m,737.17,737.27,737.13,737.14,3082.0,737.18608,68,alpaca,true,all,true,
2026-05-19T17:17:00+00:00,SPY,1m,737.175,737.365,737.175,737.22,7466.0,737.286949,67,alpaca,true,all,true,
2026-05-19T17:18:00+00:00,SPY,1m,737.24,737.26,737.12,737.15,6626.0,737.207552,89,alpaca,true,all,true,
2026-05-19T17:19:00+00:00,SPY,1m,737.17,737.3,737.14,737.27,1445.0,737.227858,45,alpaca,true,all,true,
2026-05-19T17:20:00+00:00,SPY,1m,737.32,737.33,737.08,737.155,5330.0,737.256486,79,alpaca,true,all,true,
2026-05-19T17:21:00+00:00,SPY,1m,737.12,737.49,737.12,737.42,4804.0,737.276945,88,alpaca,true,all,true,
2026-05-19T17:22:00+00:00,SPY,1m,737.4,737.55,737.38,737.55,2787.0,737.495483,47,alpaca,true,all,true,
2026-05-19T17:23:00+00:00,SPY,1m,737.52,737.56,737.37,737.52,1268.0,737.492366,31,alpaca,true,all,true,
2026-05-19T17:24:00+00:00,SPY,1m,737.525,737.62,737.49,737.56,4032.0,737.568358,57,alpaca,true,all,true,
2026-05-19T17:25:00+00:00,SPY,1m,737.555,737.56,737.13,737.16,2417.0,737.328467,65,alpaca,true,all,true,
2026-05-19T17:26:00+00:00,SPY,1m,737.14,737.15,736.82,736.86,6414.0,736.985795,114,alpaca,true,all,true,
2026-05-19T17:27:00+00:00,SPY,1m,736.83,737.025,736.81,737.01,2805.0,736.910492,65,alpaca,true,all,true,
2026-05-19T17:28:00+00:00,SPY,1m,736.89,737.06,736.75,736.78,3245.0,736.937907,66,alpaca,true,all,true,
2026-05-19T17:29:00+00:00,SPY,1m,736.89,737.02,736.89,736.98,3416.0,736.958602,66,alpaca,true,all,true,
2026-05-19T17:30:00+00:00,SPY,1m,736.94,737.43,736.94,737.32,3429.0,737.227281,88,alpaca,true,all,true,
2026-05-19T17:31:00+00:00,SPY,1m,737.4,737.51,737.4,737.47,1018.0,737.46327,36,alpaca,true,all,true,
2026-05-19T17:32:00+00:00,SPY,1m,737.37,737.39,737.095,737.22,2440.0,737.215135,65,alpaca,true,all,true,
2026-05-19T17:33:00+00:00,SPY,1m,737.22,737.3,737.05,737.06,6552.0,737.147592,80,alpaca,true,all,true,
2026-05-19T17:34:00+00:00,SPY,1m,737.09,737.14,736.84,736.86,2240.0,736.990396,40,alpaca,true,all,true,
2026-05-19T17:35:00+00:00,SPY,1m,736.78,736.89,736.72,736.89,4141.0,736.800499,63,alpaca,true,all,true,
2026-05-19T17:36:00+00:00,SPY,1m,736.89,737.02,736.83,736.855,3529.0,736.936154,52,alpaca,true,all,true,
2026-05-19T17:37:00+00:00,SPY,1m,737.01,737.13,737.01,737.13,3502.0,737.064503,34,alpaca,true,all,true,
2026-05-19T17:38:00+00:00,SPY,1m,737.13,737.14,737.05,737.09,3732.0,737.091469,44,alpaca,true,all,true,
2026-05-19T17:39:00+00:00,SPY,1m,736.96,737.2,736.83,737.185,1849.0,737.054352,49,alpaca,true,all,true,
2026-05-19T17:40:00+00:00,SPY,1m,737.22,737.44,736.96,737.15,4408.0,737.206985,108,alpaca,true,all,true,
2026-05-19T17:41:00+00:00,SPY,1m,737.18,737.24,737.1,737.21,1420.0,737.188819,36,alpaca,true,all,true,
2026-05-19T17:42:00+00:00,SPY,1m,737.12,737.23,737.09,737.23,7988.0,737.155677,82,alpaca,true,all,true,
2026-05-19T17:43:00+00:00,SPY,1m,737.22,737.23,737.02,737.17,12242.0,737.109805,95,alpaca,true,all,true,
2026-05-19T17:44:00+00:00,SPY,1m,737.13,737.205,737.1,737.15,3187.0,737.150912,70,alpaca,true,all,true,
2026-05-19T17:45:00+00:00,SPY,1m,737.14,737.14,736.79,736.9,2273.0,736.92625,43,alpaca,true,all,true,
2026-05-19T17:46:00+00:00,SPY,1m,736.895,736.895,736.47,736.47,4836.0,736.687988,68,alpaca,true,all,true,
2026-05-19T17:47:00+00:00,SPY,1m,736.51,736.59,736.32,736.445,5671.0,736.433206,71,alpaca,true,all,true,
2026-05-19T17:48:00+00:00,SPY,1m,736.42,736.74,736.42,736.71,1500.0,736.614478,35,alpaca,true,all,true,
2026-05-19T17:49:00+00:00,SPY,1m,736.69,736.83,736.63,736.82,3265.0,736.759087,60,alpaca,true,all,true,
2026-05-19T17:50:00+00:00,SPY,1m,736.71,736.71,736.52,736.61,1483.0,736.609137,46,alpaca,true,all,true,
2026-05-19T17:51:00+00:00,SPY,1m,736.5,736.54,736.39,736.51,2317.0,736.470258,50,alpaca,true,all,true,
2026-05-19T17:52:00+00:00,SPY,1m,736.49,736.51,736.305,736.34,3739.0,736.354882,55,alpaca,true,all,true,
2026-05-19T17:53:00+00:00,SPY,1m,736.315,736.38,736.255,736.27,2387.0,736.295744,56,alpaca,true,all,true,
2026-05-19T17:54:00+00:00,SPY,1m,736.28,736.46,736.0,736.46,5023.0,736.205297,96,alpaca,true,all,true,
2026-05-19T17:55:00+00:00,SPY,1m,736.43,736.67,736.43,736.575,3617.0,736.5842,56,alpaca,true,all,true,
2026-05-19T17:56:00+00:00,SPY,1m,736.57,736.69,736.42,736.44,2964.0,736.573504,65,alpaca,true,all,true,
2026-05-19T17:57:00+00:00,SPY,1m,736.505,736.64,736.37,736.37,1126.0,736.491591,28,alpaca,true,all,true,
2026-05-19T17:58:00+00:00,SPY,1m,736.33,736.57,736.32,736.57,1628.0,736.40811,39,alpaca,true,all,true,
2026-05-19T17:59:00+00:00,SPY,1m,736.635,736.8,736.635,736.75,1366.0,736.745778,32,alpaca,true,all,true,
2026-05-19T18:00:00+00:00,SPY,1m,736.84,736.98,736.73,736.91,2884.0,736.865007,86,alpaca,true,all,true,
2026-05-19T18:01:00+00:00,SPY,1m,736.89,736.94,736.63,736.71,2414.0,736.767852,44,alpaca,true,all,true,
2026-05-19T18:02:00+00:00,SPY,1m,736.77,736.92,736.77,736.885,2888.0,736.833417,54,alpaca,true,all,true,
2026-05-19T18:03:00+00:00,SPY,1m,736.89,736.99,736.82,736.845,2614.0,736.916661,56,alpaca,true,all,true,
2026-05-19T18:04:00+00:00,SPY,1m,736.9,737.01,736.87,736.92,5129.0,736.94382,59,alpaca,true,all,true,
2026-05-19T18:05:00+00:00,SPY,1m,736.94,737.02,736.93,737.01,3371.0,736.993407,50,alpaca,true,all,true,
2026-05-19T18:06:00+00:00,SPY,1m,737.03,737.03,736.78,736.785,638.0,736.87,24,alpaca,true,all,true,
2026-05-19T18:07:00+00:00,SPY,1m,736.77,737.11,736.77,737.11,4884.0,736.905003,74,alpaca,true,all,true,
2026-05-19T18:08:00+00:00,SPY,1m,737.09,737.1,736.99,737.06,4551.0,737.057961,59,alpaca,true,all,true,
2026-05-19T18:09:00+00:00,SPY,1m,737.11,737.17,737.1,737.16,2211.0,737.121436,47,alpaca,true,all,true,
2026-05-19T18:10:00+00:00,SPY,1m,737.1,737.27,737.01,737.095,1765.0,737.162032,44,alpaca,true,all,true,
2026-05-19T18:11:00+00:00,SPY,1m,737.11,737.31,737.11,737.215,3825.0,737.207652,59,alpaca,true,all,true,
2026-05-19T18:12:00+00:00,SPY,1m,737.145,737.19,737.08,737.19,2449.0,737.137378,41,alpaca,true,all,true,
2026-05-19T18:13:00+00:00,SPY,1m,737.2,737.22,737.07,737.09,2199.0,737.144408,45,alpaca,true,all,true,
2026-05-19T18:14:00+00:00,SPY,1m,737.06,737.14,736.97,736.97,4091.0,737.080266,75,alpaca,true,all,true,
2026-05-19T18:15:00+00:00,SPY,1m,737.0,737.095,736.8,736.84,2538.0,736.937736,68,alpaca,true,all,true,
2026-05-19T18:16:00+00:00,SPY,1m,736.86,736.87,736.63,736.67,1912.0,736.762487,45,alpaca,true,all,true,
2026-05-19T18:17:00+00:00,SPY,1m,736.61,736.87,736.61,736.87,1338.0,736.740647,40,alpaca,true,all,true,
2026-05-19T18:18:00+00:00,SPY,1m,736.75,736.85,736.65,736.685,3171.0,736.778811,63,alpaca,true,all,true,
2026-05-19T18:19:00+00:00,SPY,1m,736.755,736.85,736.75,736.84,971.0,736.79924,25,alpaca,true,all,true,
2026-05-19T18:20:00+00:00,SPY,1m,736.78,736.86,736.49,736.58,3001.0,736.662596,72,alpaca,true,all,true,
2026-05-19T18:21:00+00:00,SPY,1m,736.53,736.57,736.35,736.56,3288.0,736.475239,57,alpaca,true,all,true,
2026-05-19T18:22:00+00:00,SPY,1m,736.4,736.47,735.97,736.41,5165.0,736.123244,78,alpaca,true,all,true,
2026-05-19T18:23:00+00:00,SPY,1m,736.37,736.475,736.36,736.37,1923.0,736.401176,39,alpaca,true,all,true,
2026-05-19T18:24:00+00:00,SPY,1m,736.4,736.4,736.22,736.25,1956.0,736.298595,41,alpaca,true,all,true,
2026-05-19T18:25:00+00:00,SPY,1m,736.23,736.355,736.07,736.315,3361.0,736.178433,64,alpaca,true,all,true,
2026-05-19T18:26:00+00:00,SPY,1m,736.32,736.69,736.32,736.61,4210.0,736.456619,57,alpaca,true,all,true,
2026-05-19T18:27:00+00:00,SPY,1m,736.53,736.53,736.26,736.3,7015.0,736.376784,123,alpaca,true,all,true,
2026-05-19T18:28:00+00:00,SPY,1m,736.19,736.27,735.97,736.03,3782.0,736.126656,87,alpaca,true,all,true,
2026-05-19T18:29:00+00:00,SPY,1m,736.08,736.1,735.86,735.86,1710.0,736.018231,44,alpaca,true,all,true,
2026-05-19T18:30:00+00:00,SPY,1m,735.68,735.9,735.575,735.75,9380.0,735.692389,140,alpaca,true,all,true,
2026-05-19T18:31:00+00:00,SPY,1m,735.7,735.93,735.7,735.93,2666.0,735.844639,42,alpaca,true,all,true,
2026-05-19T18:32:00+00:00,SPY,1m,735.98,736.09,735.86,735.99,3260.0,736.008307,70,alpaca,true,all,true,
2026-05-19T18:33:00+00:00,SPY,1m,735.95,736.145,735.9,736.145,2142.0,736.03293,48,alpaca,true,all,true,
2026-05-19T18:34:00+00:00,SPY,1m,736.17,736.17,735.95,736.07,1694.0,736.059389,48,alpaca,true,all,true,
2026-05-19T18:35:00+00:00,SPY,1m,736.06,736.36,735.98,736.36,3515.0,736.162393,75,alpaca,true,all,true,
2026-05-19T18:36:00+00:00,SPY,1m,736.36,736.36,736.04,736.06,3234.0,736.128061,56,alpaca,true,all,true,
2026-05-19T18:37:00+00:00,SPY,1m,735.895,736.0,735.89,736.0,1226.0,735.936591,30,alpaca,true,all,true,
2026-05-19T18:38:00+00:00,SPY,1m,735.98,736.11,735.76,735.815,2343.0,735.916292,67,alpaca,true,all,true,
2026-05-19T18:39:00+00:00,SPY,1m,735.735,735.81,735.68,735.68,1202.0,735.771141,27,alpaca,true,all,true,
2026-05-19T18:40:00+00:00,SPY,1m,735.67,735.79,735.615,735.74,1672.0,735.704144,47,alpaca,true,all,true,
2026-05-19T18:41:00+00:00,SPY,1m,735.7,735.87,735.6,735.865,2579.0,735.726552,51,alpaca,true,all,true,
2026-05-19T18:42:00+00:00,SPY,1m,735.86,735.905,735.59,735.59,2659.0,735.806941,38,alpaca,true,all,true,
2026-05-19T18:43:00+00:00,SPY,1m,735.52,735.8,735.52,735.8,4193.0,735.641039,71,alpaca,true,all,true,
2026-05-19T18:44:00+00:00,SPY,1m,735.79,735.86,735.78,735.86,1162.0,735.823443,30,alpaca,true,all,true,
2026-05-19T18:45:00+00:00,SPY,1m,735.86,735.86,735.65,735.675,3900.0,735.706942,62,alpaca,true,all,true,
2026-05-19T18:46:00+00:00,SPY,1m,735.685,735.75,735.625,735.64,4810.0,735.674803,71,alpaca,true,all,true,
2026-05-19T18:47:00+00:00,SPY,1m,735.635,735.73,735.55,735.55,2140.0,735.652766,41,alpaca,true,all,true,
2026-05-19T18:48:00+00:00,SPY,1m,735.54,735.67,735.36,735.67,3075.0,735.535397,67,alpaca,true,all,true,
2026-05-19T18:49:00+00:00,SPY,1m,735.68,735.68,735.53,735.67,2824.0,735.601231,47,alpaca,true,all,true,
2026-05-19T18:50:00+00:00,SPY,1m,735.51,735.62,735.48,735.535,2823.0,735.570141,41,alpaca,true,all,true,
2026-05-19T18:51:00+00:00,SPY,1m,735.54,735.61,735.415,735.55,1015.0,735.498894,27,alpaca,true,all,true,
2026-05-19T18:52:00+00:00,SPY,1m,735.48,735.52,735.37,735.37,2282.0,735.455956,41,alpaca,true,all,true,
2026-05-19T18:53:00+00:00,SPY,1m,735.4,735.4,734.95,735.1,5720.0,735.173147,96,alpaca,true,all,true,
2026-05-19T18:54:00+00:00,SPY,1m,735.07,735.13,734.89,734.89,1178.0,735.069545,29,alpaca,true,all,true,
2026-05-19T18:55:00+00:00,SPY,1m,734.83,734.83,734.25,734.455,4864.0,734.528102,103,alpaca,true,all,true,
2026-05-19T18:56:00+00:00,SPY,1m,734.43,734.73,734.42,734.53,9916.0,734.55513,165,alpaca,true,all,true,
2026-05-19T18:57:00+00:00,SPY,1m,734.515,734.67,734.435,734.62,5459.0,734.556589,122,alpaca,true,all,true,
2026-05-19T18:58:00+00:00,SPY,1m,734.56,734.71,734.45,734.52,2880.0,734.563697,63,alpaca,true,all,true,
2026-05-19T18:59:00+00:00,SPY,1m,734.27,734.5,734.21,734.47,3704.0,734.364205,66,alpaca,true,all,true,
2026-05-19T19:00:00+00:00,SPY,1m,734.44,734.87,734.44,734.84,4651.0,734.591013,83,alpaca,true,all,true,
2026-05-19T19:01:00+00:00,SPY,1m,734.89,734.89,734.505,734.715,3803.0,734.67794,65,alpaca,true,all,true,
2026-05-19T19:02:00+00:00,SPY,1m,734.665,734.665,734.46,734.46,1799.0,734.555289,44,alpaca,true,all,true,
2026-05-19T19:03:00+00:00,SPY,1m,734.52,734.68,734.44,734.54,1982.0,734.537295,40,alpaca,true,all,true,
2026-05-19T19:04:00+00:00,SPY,1m,734.42,734.58,734.4,734.56,4443.0,734.513385,85,alpaca,true,all,true,
2026-05-19T19:05:00+00:00,SPY,1m,734.54,734.73,734.53,734.73,3660.0,734.662126,67,alpaca,true,all,true,
2026-05-19T19:06:00+00:00,SPY,1m,734.63,734.78,734.59,734.645,3132.0,734.665354,64,alpaca,true,all,true,
2026-05-19T19:07:00+00:00,SPY,1m,734.645,734.73,734.47,734.715,3512.0,734.6528,71,alpaca,true,all,true,
2026-05-19T19:08:00+00:00,SPY,1m,734.68,735.08,734.68,735.08,3571.0,734.825466,66,alpaca,true,all,true,
2026-05-19T19:09:00+00:00,SPY,1m,735.24,735.44,735.22,735.23,5167.0,735.2963,61,alpaca,true,all,true,
2026-05-19T19:10:00+00:00,SPY,1m,735.27,735.69,735.205,735.605,5981.0,735.401118,71,alpaca,true,all,true,
2026-05-19T19:11:00+00:00,SPY,1m,735.68,735.73,735.47,735.5,7075.0,735.619913,94,alpaca,true,all,true,
2026-05-19T19:12:00+00:00,SPY,1m,735.5,735.6,735.43,735.6,5414.0,735.509363,59,alpaca,true,all,true,
2026-05-19T19:13:00+00:00,SPY,1m,735.535,735.685,735.535,735.685,2365.0,735.613623,43,alpaca,true,all,true,
2026-05-19T19:14:00+00:00,SPY,1m,735.77,736.08,735.73,736.025,4191.0,735.912933,99,alpaca,true,all,true,
2026-05-19T19:15:00+00:00,SPY,1m,736.04,736.09,735.93,735.94,2890.0,736.009055,65,alpaca,true,all,true,
2026-05-19T19:16:00+00:00,SPY,1m,735.82,735.875,735.71,735.75,2312.0,735.798075,48,alpaca,true,all,true,
2026-05-19T19:17:00+00:00,SPY,1m,735.75,735.75,735.465,735.62,4413.0,735.578316,81,alpaca,true,all,true,
2026-05-19T19:18:00+00:00,SPY,1m,735.7,735.71,735.47,735.5,2726.0,735.621364,40,alpaca,true,all,true,
2026-05-19T19:19:00+00:00,SPY,1m,735.5,735.58,735.34,735.34,1260.0,735.465551,34,alpaca,true,all,true,
2026-05-19T19:20:00+00:00,SPY,1m,735.305,735.47,735.25,735.25,2926.0,735.406917,63,alpaca,true,all,true,
2026-05-19T19:21:00+00:00,SPY,1m,735.21,735.25,735.1,735.17,2947.0,735.181828,73,alpaca,true,all,true,
2026-05-19T19:22:00+00:00,SPY,1m,735.19,735.23,734.79,734.84,11158.0,734.980517,183,alpaca,true,all,true,
2026-05-19T19:23:00+00:00,SPY,1m,734.75,734.83,734.48,734.48,2618.0,734.703477,56,alpaca,true,all,true,
2026-05-19T19:24:00+00:00,SPY,1m,734.42,734.485,734.21,734.21,5637.0,734.396399,80,alpaca,true,all,true,
2026-05-19T19:25:00+00:00,SPY,1m,734.13,734.29,733.99,734.29,6471.0,734.120018,110,alpaca,true,all,true,
2026-05-19T19:26:00+00:00,SPY,1m,734.3,734.42,734.2,734.4,7491.0,734.31235,136,alpaca,true,all,true,
2026-05-19T19:27:00+00:00,SPY,1m,734.35,734.69,734.35,734.645,3190.0,734.486444,56,alpaca,true,all,true,
2026-05-19T19:28:00+00:00,SPY,1m,734.71,734.84,734.68,734.8,2594.0,734.753789,50,alpaca,true,all,true,
2026-05-19T19:29:00+00:00,SPY,1m,734.76,734.77,734.555,734.75,9264.0,734.651199,63,alpaca,true,all,true,
2026-05-19T19:30:00+00:00,SPY,1m,734.73,734.82,734.44,734.52,9187.0,734.687221,85,alpaca,true,all,true,
2026-05-19T19:31:00+00:00,SPY,1m,734.51,734.85,734.35,734.85,6060.0,734.462966,65,alpaca,true,all,true,
2026-05-19T19:32:00+00:00,SPY,1m,734.95,735.0,734.79,734.935,6457.0,734.883,101,alpaca,true,all,true,
2026-05-19T19:33:00+00:00,SPY,1m,734.87,735.005,734.54,734.54,9421.0,734.844754,86,alpaca,true,all,true,
2026-05-19T19:34:00+00:00,SPY,1m,734.47,734.48,734.39,734.41,3850.0,734.428148,57,alpaca,true,all,true,
2026-05-19T19:35:00+00:00,SPY,1m,734.35,734.41,734.24,734.3,3959.0,734.301769,61,alpaca,true,all,true,
2026-05-19T19:36:00+00:00,SPY,1m,734.315,734.47,734.11,734.11,5060.0,734.285848,91,alpaca,true,all,true,
2026-05-19T19:37:00+00:00,SPY,1m,734.08,734.26,734.015,734.17,3668.0,734.122218,66,alpaca,true,all,true,
2026-05-19T19:38:00+00:00,SPY,1m,734.155,734.31,734.1,734.295,6026.0,734.209114,104,alpaca,true,all,true,
2026-05-19T19:39:00+00:00,SPY,1m,734.31,734.42,734.15,734.19,2736.0,734.327346,54,alpaca,true,all,true,
2026-05-19T19:40:00+00:00,SPY,1m,734.16,734.21,733.96,734.08,4812.0,734.061683,107,alpaca,true,all,true,
2026-05-19T19:41:00+00:00,SPY,1m,734.015,734.13,733.89,734.01,7909.0,733.982667,145,alpaca,true,all,true,
2026-05-19T19:42:00+00:00,SPY,1m,734.085,734.16,733.87,734.03,12007.0,734.052103,183,alpaca,true,all,true,
2026-05-19T19:43:00+00:00,SPY,1m,733.93,733.94,733.83,733.93,5023.0,733.894711,95,alpaca,true,all,true,
2026-05-19T19:44:00+00:00,SPY,1m,733.92,734.04,733.76,733.85,9190.0,733.876833,132,alpaca,true,all,true,
2026-05-19T19:45:00+00:00,SPY,1m,733.805,733.99,733.63,733.81,8793.0,733.806948,169,alpaca,true,all,true,
2026-05-19T19:46:00+00:00,SPY,1m,733.795,733.9,733.755,733.895,8980.0,733.817841,107,alpaca,true,all,true,
2026-05-19T19:47:00+00:00,SPY,1m,733.94,733.94,733.76,733.875,6646.0,733.83764,76,alpaca,true,all,true,
2026-05-19T19:48:00+00:00,SPY,1m,733.79,733.9,733.76,733.81,5844.0,733.807345,84,alpaca,true,all,true,
2026-05-19T19:49:00+00:00,SPY,1m,733.84,734.04,733.765,733.79,6965.0,733.896071,94,alpaca,true,all,true,
2026-05-19T19:50:00+00:00,SPY,1m,733.78,733.865,733.37,733.695,10146.0,733.649412,152,alpaca,true,all,true,
2026-05-19T19:51:00+00:00,SPY,1m,733.67,733.7,733.17,733.17,20869.0,733.359152,262,alpaca,true,all,true,
2026-05-19T19:52:00+00:00,SPY,1m,733.27,733.515,733.2,733.395,11025.0,733.326374,165,alpaca,true,all,true,
2026-05-19T19:53:00+00:00,SPY,1m,733.42,733.5,733.3,733.315,20477.0,733.348745,131,alpaca,true,all,true,
2026-05-19T19:54:00+00:00,SPY,1m,733.24,733.32,732.78,732.855,23039.0,733.070577,293,alpaca,true,all,true,
2026-05-19T19:55:00+00:00,SPY,1m,732.83,733.05,732.58,733.05,20736.0,732.7481,303,alpaca,true,all,true,
2026-05-19T19:56:00+00:00,SPY,1m,732.99,733.16,732.92,732.94,15491.0,733.020051,232,alpaca,true,all,true,
2026-05-19T19:57:00+00:00,SPY,1m,732.95,733.08,732.81,733.025,14948.0,732.969156,240,alpaca,true,all,true,
2026-05-19T19:58:00+00:00,SPY,1m,733.0,733.365,733.0,733.365,36682.0,733.208946,413,alpaca,true,all,true,
2026-05-19T19:59:00+00:00,SPY,1m,733.36,733.94,733.24,733.8,187580.0,733.702542,956,alpaca,true,all,true,
2026-05-19T20:10:00+00:00,SPY,1m,733.42,733.42,733.42,733.42,40.0,733.42,1,alpaca,true,all,true,
